price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,yr_sold
900000.0,3,2,1920.0,7200.0,2,0.0,2,3,10,1780.0,140.0,1997.0,0.0,47.5709,-122.408,2015
850000.0,3,2,3230.0,5000.0,2,0.0,2,5,8,2430.0,800.0,1945.0,0.0,47.7011,-122.389,2014
390000.0,3,1,1260.0,6500.0,1,0.0,0,4,7,1260.0,0.0,1966.0,0.0,47.6224,-122.116,2014
345000.0,3,1,1540.0,6909.0,1,0.0,0,4,7,920.0,620.0,1955.0,0.0,47.7451,-122.313,2014
534500.0,3,2,1700.0,3150.0,2,0.0,0,3,8,1700.0,0.0,2005.0,0.0,47.5505,-121.998,2014
643500.0,6,5,3600.0,3960.0,2,0.0,0,3,7,2400.0,1200.0,1971.0,0.0,47.5656,-122.372,2014
1206500.0,3,2,3150.0,5520.0,1,0.0,0,4,8,2130.0,1020.0,1925.0,0.0,47.6345,-122.302,2015
495000.0,2,1,1280.0,4000.0,1,0.0,0,4,7,730.0,550.0,1929.0,0.0,47.5798,-122.383,2015
535000.0,2,1,980.0,4120.0,1,0.0,0,3,7,830.0,150.0,1950.0,2014.0,47.6815,-122.291,2014
435000.0,4,2,2190.0,6578.0,2,0.0,0,3,7,2190.0,0.0,2004.0,0.0,47.5305,-121.847,2014
305000.0,4,2,2470.0,1831.0,2,0.0,0,3,7,1970.0,500.0,2009.0,0.0,47.4645,-122.337,2014
799000.0,4,2,2590.0,7910.0,2,0.0,0,3,9,2590.0,0.0,2001.0,0.0,47.6978,-122.284,2014
700000.0,4,2,2580.0,15031.0,2,0.0,0,3,9,2580.0,0.0,1999.0,0.0,47.6895,-122.094,2014
467000.0,3,2,1270.0,1213.0,2,0.0,0,3,8,1040.0,230.0,2005.0,0.0,47.6736,-122.375,2014
263000.0,3,1,1250.0,7560.0,1,0.0,0,3,6,1250.0,0.0,1959.0,0.0,47.4493,-122.173,2015
760000.0,4,2,4660.0,7157.0,2,0.0,0,3,9,3020.0,1640.0,2003.0,0.0,47.5352,-122.156,2014
293000.0,4,2,2019.0,4435.0,2,0.0,3,3,8,2019.0,0.0,2008.0,0.0,47.1958,-121.974,2015
245000.0,3,2,1490.0,7929.0,1,0.0,0,3,7,1490.0,0.0,1989.0,0.0,47.2875,-122.218,2014
181000.0,2,1,1560.0,10807.0,1,0.0,0,2,7,1560.0,0.0,1949.0,0.0,47.4444,-122.509,2014
240000.0,3,1,1030.0,15264.0,1,0.0,0,4,7,1030.0,0.0,1962.0,0.0,47.5016,-122.168,2015
880000.0,4,2,2560.0,7961.0,1,0.0,2,4,8,1450.0,1110.0,1975.0,0.0,47.6499,-122.199,2014
285000.0,3,2,1460.0,6377.0,1,0.0,0,3,7,1460.0,0.0,1995.0,0.0,47.3679,-122.02,2014
407500.0,2,1,770.0,6017.0,1,0.0,0,3,7,770.0,0.0,1950.0,0.0,47.7223,-122.321,2015
325000.0,4,2,1960.0,3543.0,2,0.0,0,3,7,1960.0,0.0,2004.0,0.0,47.4849,-122.184,2014
405000.0,3,1,1900.0,10454.0,1,0.0,0,3,7,1390.0,510.0,1978.0,0.0,47.7748,-122.291,2014
291700.0,3,2,1970.0,4120.0,1,0.0,0,3,6,1230.0,740.0,1927.0,0.0,47.5328,-122.346,2015
370000.0,3,2,2490.0,18525.0,2,0.0,3,3,8,2490.0,0.0,1995.0,0.0,47.2119,-122.001,2014
270000.0,3,1,1430.0,8960.0,1,0.0,0,4,6,1430.0,0.0,1953.0,0.0,47.4759,-122.349,2014
800000.0,4,2,2680.0,7200.0,1,0.0,0,3,8,1380.0,1300.0,1952.0,2013.0,47.6835,-122.187,2014
626500.0,3,1,1610.0,3210.0,1,0.0,0,5,7,910.0,700.0,1928.0,0.0,47.6656,-122.335,2014
1130000.0,4,3,4300.0,8406.0,2,0.0,1,3,11,3580.0,720.0,1987.0,0.0,47.5396,-122.214,2014
399950.0,4,2,3200.0,7545.0,2,0.0,0,3,7,3200.0,0.0,2003.0,0.0,47.3666,-122.03,2014
419000.0,3,1,2140.0,15030.0,1,0.0,0,4,7,1570.0,570.0,1958.0,0.0,47.4181,-122.338,2014
1160000.0,4,2,4240.0,43995.0,2,0.0,0,3,10,4240.0,0.0,1989.0,0.0,47.6008,-122.044,2014
1405000.0,4,3,3410.0,10769.0,2,0.0,0,3,10,3410.0,0.0,2008.0,0.0,47.6081,-122.198,2014
710000.0,4,2,2090.0,8064.0,2,0.0,0,5,7,2090.0,0.0,1967.0,0.0,47.6829,-122.195,2014
650000.0,3,1,1410.0,4840.0,1,0.0,2,4,6,1230.0,180.0,1942.0,0.0,47.6646,-122.204,2015
369900.0,4,2,2820.0,33750.0,2,0.0,0,4,9,2820.0,0.0,1984.0,0.0,47.7387,-122.096,2015
641000.0,4,2,2770.0,63118.0,2,0.0,0,3,9,2770.0,0.0,1997.0,0.0,47.6622,-121.961,2014
403000.0,3,1,1400.0,6879.0,1,0.0,0,3,7,1400.0,0.0,1951.0,0.0,47.7508,-122.286,2015
1015000.0,3,3,3620.0,4000.0,2,0.0,0,3,10,2730.0,890.0,2005.0,0.0,47.6393,-122.403,2014
865000.0,4,2,2260.0,13600.0,1,0.0,0,4,8,1770.0,490.0,1974.0,0.0,47.5436,-122.233,2014
2485000.0,4,2,3440.0,23954.0,1,1.0,3,5,10,2260.0,1180.0,1931.0,0.0,47.5636,-122.231,2014
810000.0,4,1,2150.0,3588.0,2,0.0,3,4,8,1850.0,300.0,1926.0,0.0,47.5767,-122.378,2014
316750.0,3,2,1256.0,1154.0,3,0.0,0,3,7,1256.0,0.0,2005.0,0.0,47.7146,-122.311,2014
652500.0,4,2,2220.0,130244.0,2,0.0,0,3,8,2220.0,0.0,1989.0,0.0,47.4989,-121.9,2014
360000.0,6,2,2850.0,15240.0,1,0.0,0,3,7,1850.0,1000.0,1962.0,0.0,47.5288,-122.345,2015
208000.0,2,1,700.0,5100.0,1,0.0,0,4,5,700.0,0.0,1953.0,0.0,47.4957,-122.168,2015
898000.0,4,2,3700.0,63991.0,2,0.0,0,3,10,3700.0,0.0,1992.0,0.0,47.7319,-122.051,2015
295000.0,4,1,1400.0,11934.0,1,0.0,0,3,7,1050.0,350.0,1961.0,0.0,47.7346,-122.244,2015
652500.0,4,1,3130.0,18253.0,2,0.0,0,3,7,3130.0,0.0,1978.0,0.0,47.7402,-122.348,2015
560000.0,4,3,2170.0,5764.0,2,0.0,0,3,8,2170.0,0.0,1992.0,0.0,47.5673,-121.999,2014
280000.0,3,1,1020.0,8400.0,1,0.0,0,4,7,1020.0,0.0,1957.0,0.0,47.4905,-122.18,2015
289950.0,3,2,1760.0,8584.0,1,0.0,0,5,7,1760.0,0.0,1937.0,0.0,47.4612,-122.325,2014
397500.0,3,2,1860.0,44093.0,1,0.0,0,3,7,1860.0,0.0,1978.0,0.0,47.4381,-122.188,2015
380000.0,2,1,1140.0,75132.0,1,0.0,0,3,7,1140.0,0.0,1956.0,0.0,47.7349,-122.074,2015
415900.0,3,2,1670.0,22703.0,1,0.0,0,3,7,1310.0,360.0,1988.0,0.0,47.4708,-121.756,2014
475000.0,2,1,1710.0,8645.0,1,0.0,0,4,7,1510.0,200.0,1923.0,0.0,47.7005,-122.313,2014
125000.0,1,1,500.0,7440.0,1,0.0,0,1,5,500.0,0.0,1928.0,0.0,47.5252,-122.362,2014
238000.0,3,1,1470.0,32670.0,1,0.0,0,3,7,1020.0,450.0,1958.0,0.0,47.3811,-122.144,2014
296000.0,4,1,1370.0,9750.0,1,0.0,0,3,7,1070.0,300.0,1953.0,0.0,47.4718,-122.323,2014
475000.0,6,3,3470.0,117612.0,1,0.0,0,3,7,3470.0,0.0,1924.0,0.0,47.7663,-122.234,2014
390000.0,3,2,1650.0,6250.0,1,0.0,0,3,7,1650.0,0.0,1910.0,0.0,47.5639,-122.4,2015
425000.0,3,1,1180.0,3750.0,1,0.0,0,3,6,1030.0,150.0,1940.0,0.0,47.5726,-122.382,2014
725000.0,6,3,3110.0,5000.0,1,0.0,0,5,7,1810.0,1300.0,1921.0,0.0,47.6631,-122.348,2014
605000.0,3,2,2080.0,12134.0,1,0.0,0,4,8,1530.0,550.0,1973.0,0.0,47.6315,-122.102,2014
302000.0,3,1,1600.0,1950.0,2,0.0,0,2,7,1600.0,0.0,1906.0,0.0,47.6028,-122.312,2014
886000.0,3,2,2380.0,6000.0,2,0.0,0,5,9,1650.0,730.0,1931.0,0.0,47.6472,-122.393,2015
540000.0,4,1,1630.0,6120.0,1,0.0,0,5,7,980.0,650.0,1918.0,0.0,47.6821,-122.31,2014
435000.0,4,2,1910.0,8400.0,2,0.0,0,3,7,1910.0,0.0,1975.0,0.0,47.7352,-122.175,2015
409000.0,4,3,3140.0,10752.0,2,0.0,0,3,7,2300.0,840.0,1992.0,0.0,47.5022,-122.363,2014
405000.0,3,1,1250.0,7280.0,1,0.0,0,3,7,1250.0,0.0,1975.0,0.0,47.6986,-122.129,2015
560200.0,3,2,1990.0,3984.0,2,0.0,0,3,8,1990.0,0.0,2004.0,0.0,47.5914,-122.017,2014
324000.0,4,1,2110.0,7208.0,1,0.0,0,3,8,1170.0,940.0,1975.0,0.0,47.4464,-122.129,2014
390000.0,4,2,2490.0,8290.0,2,0.0,0,3,9,2490.0,0.0,1999.0,0.0,47.3305,-122.171,2014
414000.0,2,1,800.0,5000.0,1,0.0,0,3,6,800.0,0.0,1938.0,0.0,47.4914,-122.204,2015
441500.0,3,2,2360.0,4670.0,2,0.0,0,3,7,2360.0,0.0,1998.0,0.0,47.537,-121.871,2014
375000.0,3,2,1770.0,5146.0,2,0.0,0,3,7,1770.0,0.0,1992.0,0.0,47.5263,-122.356,2015
668500.0,4,2,2710.0,5500.0,2,0.0,0,3,9,2710.0,0.0,1999.0,0.0,47.6027,-122.023,2014
540000.0,5,1,1940.0,10202.0,1,0.0,0,4,7,1940.0,0.0,1940.0,0.0,47.7213,-122.31,2014
1035000.0,4,3,3450.0,11240.0,2,0.0,3,4,10,2430.0,1020.0,1960.0,2001.0,47.4556,-122.372,2014
1345000.0,4,3,3440.0,4920.0,2,0.0,4,3,10,2520.0,920.0,2014.0,0.0,47.5727,-122.409,2015
758000.0,4,2,2410.0,9549.0,1,0.0,0,4,7,1780.0,630.0,1956.0,0.0,47.6503,-122.197,2014
949880.0,4,2,2290.0,10687.0,2,0.0,0,3,9,2290.0,0.0,1978.0,0.0,47.5878,-122.202,2014
570000.0,3,1,1030.0,4089.0,1,0.0,0,3,7,1030.0,0.0,1927.0,0.0,47.574,-122.385,2015
736000.0,4,2,2290.0,12047.0,2,0.0,0,4,9,2290.0,0.0,1988.0,0.0,47.5599,-122.105,2014
670000.0,3,1,1490.0,4400.0,1,0.0,0,4,7,1490.0,0.0,1906.0,0.0,47.6113,-122.292,2014
1130000.0,4,1,2370.0,8400.0,1,0.0,0,5,9,1270.0,1100.0,1949.0,0.0,47.6716,-122.264,2015
650000.0,4,2,1930.0,3976.0,1,0.0,0,4,8,1930.0,0.0,1914.0,0.0,47.6117,-122.297,2014
690000.0,2,1,1600.0,4000.0,1,0.0,0,5,7,850.0,750.0,1918.0,0.0,47.6408,-122.3,2014
610000.0,4,2,2240.0,45738.0,2,0.0,0,3,7,2240.0,0.0,1988.0,0.0,47.687,-122.047,2015
413500.0,2,1,770.0,4000.0,1,0.0,0,5,5,770.0,0.0,1924.0,0.0,47.6959,-122.364,2014
765000.0,3,2,2300.0,9752.0,2,0.0,2,3,8,2300.0,0.0,1968.0,2003.0,47.5825,-122.076,2015
828200.0,4,2,3400.0,7081.0,2,0.0,0,3,9,3400.0,0.0,2001.0,0.0,47.5661,-122.123,2014
205000.0,2,1,900.0,4397.0,1,0.0,0,3,6,900.0,0.0,1918.0,0.0,47.4851,-122.205,2014
465000.0,3,2,1450.0,5175.0,1,0.0,0,3,8,1030.0,420.0,1995.0,0.0,47.7082,-122.338,2014
556000.0,4,2,2240.0,5402.0,2,0.0,0,3,8,2240.0,0.0,2005.0,0.0,47.772,-122.35,2015
540000.0,4,2,1780.0,4169.0,2,0.0,0,3,8,1780.0,0.0,1994.0,0.0,47.5695,-122.006,2014
423000.0,4,2,2320.0,4254.0,2,0.0,0,3,8,2320.0,0.0,2004.0,0.0,47.48,-122.137,2014
375000.0,3,1,1590.0,14766.0,1,0.0,0,3,8,1590.0,0.0,1963.0,0.0,47.5902,-122.147,2015
173250.0,3,1,990.0,12696.0,1,0.0,0,3,7,990.0,0.0,1936.0,0.0,47.4776,-122.279,2014
599900.0,3,1,2605.0,12030.0,1,0.0,0,3,8,1355.0,1250.0,2003.0,0.0,47.7725,-121.899,2015
646000.0,5,2,2870.0,4461.0,1,0.0,0,3,7,1650.0,1220.0,1976.0,0.0,47.675,-122.39,2014
1075000.0,5,4,5180.0,17811.0,2,0.0,2,3,11,4070.0,1110.0,2001.0,0.0,47.5405,-121.868,2014
558000.0,4,2,2180.0,3870.0,1,0.0,0,3,7,1020.0,1160.0,1900.0,0.0,47.6089,-122.303,2014
354000.0,2,1,850.0,5225.0,1,0.0,0,3,7,850.0,0.0,1949.0,0.0,47.5311,-122.38,2014
1195000.0,4,4,4050.0,9517.0,2,0.0,0,3,11,3360.0,690.0,1990.0,0.0,47.5769,-122.215,2015
670000.0,4,2,2250.0,4200.0,1,0.0,0,3,7,1650.0,600.0,1909.0,0.0,47.6136,-122.297,2015
1125000.0,6,4,3100.0,9378.0,3,0.0,2,3,11,3100.0,0.0,1978.0,0.0,47.6381,-122.314,2014
267500.0,2,1,1747.0,12250.0,2,0.0,0,4,6,1747.0,0.0,1948.0,0.0,47.3282,-122.285,2014
299800.0,4,2,2410.0,4708.0,2,0.0,0,3,8,2410.0,0.0,2002.0,0.0,47.3229,-122.182,2015
430000.0,4,1,2070.0,9120.0,1,0.0,0,4,7,1250.0,820.0,1958.0,0.0,47.6045,-122.123,2015
775000.0,5,1,1860.0,3040.0,1,0.0,0,3,7,1530.0,330.0,1921.0,0.0,47.6559,-122.339,2015
333000.0,3,1,950.0,5214.0,1,0.0,0,3,7,830.0,120.0,1944.0,0.0,47.5362,-122.379,2015
336000.0,3,2,1060.0,11765.0,1,0.0,0,4,6,1060.0,0.0,1951.0,0.0,47.7333,-122.302,2015
323000.0,2,1,880.0,1712.0,2,0.0,0,4,7,880.0,0.0,1945.0,0.0,47.6475,-122.397,2015
575000.0,4,2,2550.0,56628.0,2,0.0,0,3,9,2550.0,0.0,2001.0,0.0,47.4913,-122.081,2014
328000.0,2,2,1550.0,2079.0,2,0.0,0,3,8,1550.0,0.0,2008.0,0.0,47.54,-122.368,2014
572500.0,3,1,1590.0,4600.0,1,0.0,0,4,7,1290.0,300.0,1926.0,0.0,47.6807,-122.399,2014
600000.0,3,1,1650.0,5100.0,1,0.0,0,5,7,1040.0,610.0,1908.0,0.0,47.6873,-122.321,2014
412000.0,4,3,2430.0,7242.0,2,0.0,0,3,8,2430.0,0.0,2003.0,0.0,47.3533,-122.015,2015
827500.0,3,2,1810.0,7200.0,1,0.0,0,5,7,1310.0,500.0,1960.0,0.0,47.6885,-122.211,2014
300000.0,4,2,2890.0,17349.0,2,0.0,0,3,8,2890.0,0.0,1994.0,0.0,47.2822,-122.34,2015
415000.0,3,2,1280.0,5040.0,2,0.0,0,4,7,1280.0,0.0,1985.0,0.0,47.5611,-122.276,2014
750000.0,7,2,3410.0,4056.0,1,0.0,0,4,8,2130.0,1280.0,1906.0,0.0,47.6454,-122.316,2014
800000.0,3,2,2220.0,4000.0,2,0.0,0,3,8,1700.0,520.0,1914.0,2000.0,47.617,-122.291,2014
420000.0,3,1,1060.0,6000.0,1,0.0,0,3,8,1060.0,0.0,1954.0,0.0,47.5427,-122.275,2015
266000.0,3,1,1120.0,8250.0,1,0.0,0,4,7,1120.0,0.0,1957.0,0.0,47.4905,-122.179,2014
499000.0,4,2,2680.0,10590.0,2,0.0,0,3,8,2680.0,0.0,2004.0,0.0,47.7377,-121.97,2014
440000.0,4,1,1770.0,5750.0,2,0.0,0,3,7,1770.0,0.0,1947.0,0.0,47.5621,-122.394,2014
495000.0,3,2,2950.0,12196.0,2,0.0,0,4,7,2310.0,640.0,1918.0,0.0,47.4702,-122.365,2014
630000.0,2,1,1260.0,5300.0,1,0.0,0,4,7,840.0,420.0,1951.0,0.0,47.6809,-122.348,2015
424000.0,3,1,1430.0,6818.0,1,0.0,0,5,7,1430.0,0.0,1972.0,0.0,47.7271,-122.196,2014
760000.0,4,2,2730.0,36183.0,2,0.0,0,3,9,2730.0,0.0,1986.0,0.0,47.7036,-122.127,2014
650000.0,4,3,3270.0,15704.0,2,0.0,0,3,9,2110.0,1160.0,1990.0,0.0,47.6256,-122.042,2014
248500.0,4,1,1720.0,10018.0,1,0.0,0,5,7,1720.0,0.0,1960.0,0.0,47.3614,-122.119,2014
379600.0,3,1,1270.0,12420.0,1,0.0,0,4,7,1270.0,0.0,1962.0,0.0,47.5387,-122.179,2015
538000.0,4,2,3260.0,10032.0,1,0.0,0,3,8,1960.0,1300.0,1978.0,0.0,47.7203,-122.323,2014
530000.0,4,2,2050.0,6360.0,2,0.0,0,3,8,2050.0,0.0,1988.0,0.0,47.5641,-122.011,2014
545000.0,4,2,2050.0,9720.0,2,0.0,0,3,8,2050.0,0.0,1967.0,0.0,47.5911,-122.119,2015
925000.0,4,3,3580.0,35261.0,1,0.0,0,3,10,3580.0,0.0,1985.0,0.0,47.7577,-122.134,2014
565000.0,4,2,1960.0,48787.0,1,0.0,0,4,9,1960.0,0.0,1983.0,0.0,47.7484,-122.111,2014
405100.0,2,1,840.0,3522.0,1,0.0,0,3,6,840.0,0.0,1947.0,0.0,47.6575,-122.395,2014
502000.0,3,1,1300.0,8800.0,1,0.0,0,4,8,1300.0,0.0,1963.0,0.0,47.6199,-122.116,2014
425000.0,3,2,1260.0,3000.0,2,0.0,0,3,7,1260.0,0.0,2003.0,0.0,47.5454,-121.997,2014
233500.0,3,2,1650.0,2958.0,2,0.0,0,3,7,1650.0,0.0,1985.0,0.0,47.3916,-122.167,2014
287000.0,3,2,1710.0,10341.0,2,0.0,2,3,7,1710.0,0.0,1986.0,0.0,47.3494,-122.171,2015
190000.0,3,1,1180.0,8775.0,1,0.0,0,3,7,1180.0,0.0,1966.0,0.0,47.2848,-122.223,2015
666000.0,3,2,2780.0,31510.0,2,0.0,0,3,8,2780.0,0.0,1979.0,0.0,47.67,-122.024,2014
330000.0,2,1,950.0,3090.0,1,0.0,0,4,6,950.0,0.0,1909.0,0.0,47.551,-122.276,2014
1490000.0,5,3,3620.0,7821.0,2,0.0,2,3,10,2790.0,830.0,1958.0,2010.0,47.5738,-122.215,2014
393000.0,3,2,2140.0,10256.0,2,0.0,0,3,8,2140.0,0.0,1987.0,0.0,47.3751,-122.044,2014
353000.0,4,2,1920.0,4627.0,1,0.0,0,3,8,1010.0,910.0,1998.0,0.0,47.5003,-122.23,2014
260000.0,2,1,750.0,6720.0,1,0.0,0,3,6,750.0,0.0,1916.0,0.0,47.552,-122.31,2014
680000.0,3,2,2060.0,2551.0,2,0.0,0,3,8,1900.0,160.0,2001.0,0.0,47.5881,-122.165,2014
921000.0,3,2,2380.0,11200.0,1,0.0,0,4,8,2380.0,0.0,1963.0,0.0,47.5873,-122.193,2014
319000.0,2,1,750.0,6380.0,1,0.0,0,3,7,750.0,0.0,1949.0,0.0,47.7033,-122.308,2014
280000.0,3,1,1160.0,10881.0,1,0.0,0,2,7,920.0,240.0,1983.0,0.0,47.6339,-122.033,2015
220000.0,3,1,1050.0,6300.0,1,0.0,0,3,6,1050.0,0.0,1942.0,0.0,47.5128,-122.374,2014
219000.0,3,1,1740.0,5200.0,1,0.0,0,4,7,1060.0,680.0,1977.0,0.0,47.3657,-122.094,2015
528000.0,4,2,2050.0,7171.0,1,0.0,0,3,8,1540.0,510.0,1988.0,0.0,47.6194,-122.042,2014
405000.0,3,1,1980.0,8100.0,1,0.0,0,4,7,1310.0,670.0,1949.0,0.0,47.7353,-122.331,2014
372977.0,3,2,1690.0,1618.0,2,0.0,0,3,8,1150.0,540.0,2014.0,0.0,47.5518,-121.998,2014
934550.0,4,3,2320.0,5900.0,1,0.0,2,4,9,2320.0,0.0,1910.0,0.0,47.597,-122.292,2015
1465000.0,3,1,2480.0,9900.0,2,0.0,3,3,10,2130.0,350.0,1940.0,0.0,47.7018,-122.381,2015
975000.0,4,2,2290.0,5350.0,2,0.0,0,4,9,2120.0,170.0,1958.0,0.0,47.6428,-122.411,2014
800866.0,5,2,3180.0,13806.0,2,0.0,0,4,10,3180.0,0.0,1990.0,0.0,47.652,-122.182,2014
950000.0,7,3,3470.0,16264.0,2,0.0,0,4,9,3470.0,0.0,1980.0,0.0,47.6203,-122.149,2015
624000.0,4,3,1540.0,4140.0,1,0.0,0,5,7,1540.0,0.0,1902.0,0.0,47.6728,-122.396,2014
1850000.0,5,2,2800.0,8442.0,2,1.0,4,3,9,2800.0,0.0,1963.0,2001.0,47.5784,-122.076,2014
310000.0,3,1,1050.0,9876.0,1,0.0,0,3,7,1050.0,0.0,1953.0,0.0,47.7635,-122.262,2014
315000.0,3,1,1480.0,6800.0,1,0.0,0,4,7,1480.0,0.0,1968.0,0.0,47.4633,-122.188,2014
675000.0,3,2,1010.0,5973.0,1,0.0,0,5,6,1010.0,0.0,1942.0,0.0,47.6652,-122.202,2014
490000.0,3,1,1660.0,8208.0,1,0.0,0,4,8,1660.0,0.0,1965.0,0.0,47.5919,-122.154,2014
600000.0,5,2,2760.0,6350.0,1,0.0,0,3,7,1380.0,1380.0,1958.0,0.0,47.5561,-122.379,2015
154000.0,2,1,1040.0,20524.0,1,0.0,3,3,6,1040.0,0.0,1949.0,1989.0,47.6981,-121.875,2014
480000.0,4,1,2220.0,6500.0,2,0.0,3,4,8,2220.0,0.0,1964.0,0.0,47.4519,-122.375,2014
196900.0,3,1,1270.0,7500.0,1,0.0,0,3,6,1270.0,0.0,1954.0,0.0,47.4214,-122.316,2015
735000.0,3,3,2960.0,39370.0,2,0.0,0,3,10,2960.0,0.0,1989.0,0.0,47.7452,-122.202,2014
205500.0,3,2,1330.0,8748.0,1,0.0,0,3,7,1330.0,0.0,1986.0,0.0,47.2619,-122.298,2015
357186.0,2,1,1210.0,1040.0,2,0.0,0,3,8,1210.0,0.0,2014.0,0.0,47.5519,-121.999,2014
275000.0,4,2,2120.0,6754.0,2,0.0,0,3,7,2120.0,0.0,1998.0,0.0,47.3629,-122.184,2015
248500.0,3,1,2090.0,12026.0,1,0.0,0,4,7,2090.0,0.0,1948.0,0.0,47.3095,-122.217,2014
350000.0,3,2,2680.0,7836.0,2,0.0,0,3,8,2680.0,0.0,1990.0,2009.0,47.3203,-122.185,2014
390000.0,4,2,1790.0,47250.0,1,0.0,0,3,7,1220.0,570.0,1987.0,0.0,47.5302,-121.746,2014
390000.0,3,2,1950.0,12240.0,1,0.0,0,3,7,1250.0,700.0,1956.0,0.0,47.7401,-122.258,2014
660000.0,5,2,3740.0,14913.0,1,0.0,0,4,9,3740.0,0.0,1979.0,0.0,47.6234,-122.059,2015
310000.0,3,1,1140.0,8263.0,1,0.0,0,5,7,1140.0,0.0,1950.0,0.0,47.7407,-122.327,2014
717000.0,3,2,2480.0,5137.0,2,0.0,0,3,9,2480.0,0.0,2000.0,0.0,47.684,-122.164,2014
260000.0,5,2,2580.0,11250.0,1,0.0,0,3,7,1410.0,1170.0,1964.0,0.0,47.397,-122.313,2014
745000.0,3,2,2290.0,5001.0,1,0.0,0,4,7,1490.0,800.0,1960.0,0.0,47.6909,-122.339,2015
470000.0,4,2,2320.0,12042.0,1,0.0,0,4,7,1320.0,1000.0,1975.0,0.0,47.763,-122.16,2015
429000.0,3,2,2530.0,8820.0,2,0.0,0,3,8,2530.0,0.0,1997.0,0.0,47.42,-122.205,2015
220000.0,4,2,1400.0,7140.0,1,0.0,0,3,7,1400.0,0.0,1969.0,0.0,47.7719,-122.309,2015
497000.0,3,3,2060.0,1850.0,2,0.0,0,3,8,1400.0,660.0,2007.0,0.0,47.6543,-122.373,2014
716100.0,3,1,1640.0,4000.0,1,0.0,0,5,7,1640.0,0.0,1909.0,0.0,47.6563,-122.351,2014
371000.0,4,1,1960.0,94525.0,1,0.0,0,3,6,1960.0,0.0,1979.0,0.0,47.5418,-121.962,2014
379000.0,5,2,3000.0,25175.0,1,0.0,0,4,7,1500.0,1500.0,1961.0,0.0,47.497,-122.088,2014
937500.0,3,1,1320.0,8500.0,1,0.0,0,4,7,1320.0,0.0,1954.0,0.0,47.6187,-122.226,2015
720000.0,4,2,1760.0,4500.0,1,0.0,0,5,7,1760.0,0.0,1906.0,0.0,47.6711,-122.331,2014
616000.0,3,3,2130.0,2306.0,2,0.0,1,5,7,1420.0,710.0,1924.0,0.0,47.5424,-122.391,2015
259000.0,3,2,1390.0,7120.0,1,0.0,0,3,7,1390.0,0.0,1988.0,0.0,47.3786,-122.179,2015
538000.0,3,1,1400.0,3825.0,1,0.0,0,4,6,1100.0,300.0,1904.0,0.0,47.6793,-122.393,2014
605000.0,3,2,3230.0,9576.0,1,0.0,0,4,8,3230.0,0.0,1966.0,0.0,47.7307,-122.183,2015
369950.0,3,1,1110.0,7603.0,1,0.0,0,3,7,1110.0,0.0,1967.0,0.0,47.7262,-122.224,2014
310000.0,3,2,1670.0,4220.0,2,0.0,0,3,7,1670.0,0.0,2002.0,0.0,47.3834,-122.028,2015
227500.0,3,1,1540.0,9450.0,1,0.0,0,4,7,1540.0,0.0,1960.0,0.0,47.3612,-122.315,2015
274000.0,4,2,2090.0,7400.0,1,0.0,0,3,9,1670.0,420.0,1973.0,0.0,47.3178,-122.38,2014
410000.0,3,2,1410.0,8088.0,1,0.0,0,3,7,1410.0,0.0,1987.0,0.0,47.7303,-122.227,2014
354800.0,3,2,1370.0,78408.0,1,0.0,0,5,7,1370.0,0.0,1964.0,0.0,47.3867,-122.081,2014
650000.0,4,2,1910.0,5120.0,1,0.0,0,3,8,1300.0,610.0,1954.0,0.0,47.6534,-122.409,2014
353000.0,3,2,1678.0,13862.0,1,0.0,0,3,7,1678.0,0.0,1994.0,0.0,47.3744,-122.19,2015
224975.0,3,1,960.0,12745.0,1,0.0,0,4,6,960.0,0.0,1977.0,0.0,47.3617,-122.03,2015
600000.0,2,1,2080.0,13054.0,1,0.0,1,3,7,2080.0,0.0,1951.0,0.0,47.7435,-122.292,2015
437500.0,3,2,1790.0,7700.0,1,0.0,0,4,7,1340.0,450.0,1976.0,0.0,47.7205,-122.168,2015
567000.0,3,2,2540.0,6093.0,2,0.0,0,3,9,2540.0,0.0,1999.0,0.0,47.7042,-122.236,2014
225000.0,5,1,1790.0,11656.0,2,0.0,0,3,7,1790.0,0.0,1963.0,0.0,47.3961,-122.308,2015
255000.0,2,1,940.0,9330.0,1,0.0,0,3,6,940.0,0.0,1941.0,0.0,47.5445,-122.273,2014
2479000.0,5,3,6810.0,7500.0,2,0.0,0,3,13,6110.0,700.0,1922.0,0.0,47.6285,-122.322,2015
370000.0,2,1,900.0,4600.0,1,0.0,0,3,6,900.0,0.0,1951.0,0.0,47.6918,-122.361,2014
675000.0,4,1,1900.0,8800.0,1,0.0,0,3,8,1140.0,760.0,1975.0,0.0,47.6579,-122.197,2015
285000.0,3,1,1440.0,4268.0,1,0.0,0,3,7,1040.0,400.0,1953.0,0.0,47.5468,-122.293,2014
310000.0,3,1,2070.0,37904.0,1,0.0,0,4,7,1420.0,650.0,1973.0,0.0,47.425,-122.186,2014
475000.0,4,2,2240.0,7245.0,1,0.0,0,4,7,1140.0,1100.0,1972.0,0.0,47.7161,-122.17,2014
