price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,yr_sold,eff_built
199950.0,3,1,1510.0,6600.0,1,0.0,0,3,6,1510.0,0.0,1938.0,0.0,47.4821,-122.331,2014,82
400000.0,1,1,530.0,13679.0,1,0.0,0,4,6,530.0,0.0,1949.0,0.0,47.6422,-121.954,2014,71
870000.0,3,1,2420.0,5000.0,2,0.0,0,4,8,2200.0,220.0,1925.0,0.0,47.6744,-122.353,2014,95
292000.0,5,2,2490.0,7666.0,1,0.0,0,4,7,1490.0,1000.0,1989.0,0.0,47.4022,-122.171,2014,31
225000.0,3,1,990.0,8012.0,1,0.0,0,4,7,990.0,0.0,1966.0,0.0,47.4557,-122.181,2014,54
466750.0,4,2,1730.0,9139.0,2,0.0,0,3,8,1730.0,0.0,1957.0,0.0,47.7181,-122.316,2015,63
330000.0,2,1,1440.0,11954.0,1,0.0,0,4,8,1440.0,0.0,1978.0,0.0,47.2909,-122.219,2015,42
770000.0,7,2,3260.0,8145.0,2,0.0,0,5,8,3260.0,0.0,1967.0,0.0,47.6336,-122.115,2014,53
802500.0,4,2,1950.0,7000.0,1,0.0,1,3,8,1450.0,500.0,1957.0,0.0,47.5426,-122.262,2015,63
378800.0,5,2,2740.0,5400.0,2,0.0,0,3,8,2740.0,0.0,2005.0,0.0,47.4036,-122.205,2014,15
795000.0,3,2,2940.0,12487.0,2,0.0,0,3,10,2940.0,0.0,1997.0,0.0,47.5879,-121.973,2015,23
460000.0,3,2,1200.0,7320.0,1,0.0,0,3,7,1200.0,0.0,1955.0,0.0,47.6986,-122.286,2015,65
567000.0,3,2,2070.0,10908.0,2,0.0,0,3,8,2070.0,0.0,1986.0,0.0,47.5665,-122.023,2014,34
209950.0,3,1,1570.0,15570.0,1,0.0,0,3,7,1570.0,0.0,1981.0,0.0,47.3207,-122.362,2014,39
415000.0,2,1,1050.0,60113.0,1,0.0,0,4,7,1050.0,0.0,1943.0,0.0,47.3226,-122.287,2014,77
424500.0,4,1,1830.0,6985.0,1,0.0,0,3,7,1080.0,750.0,1967.0,0.0,47.7494,-122.236,2014,53
261000.0,2,1,970.0,12500.0,1,0.0,0,3,6,970.0,0.0,1941.0,0.0,47.5102,-122.33,2015,79
365000.0,3,2,2200.0,9696.0,2,0.0,0,3,8,2200.0,0.0,1987.0,0.0,47.4197,-122.205,2014,33
631000.0,4,2,1930.0,3240.0,1,0.0,0,4,7,1930.0,0.0,1911.0,0.0,47.6156,-122.299,2015,109
3800000.0,5,5,7050.0,42840.0,1,0.0,2,4,13,4320.0,2730.0,1978.0,0.0,47.6229,-122.22,2014,42
584000.0,3,2,1790.0,3962.0,2,0.0,0,3,8,1790.0,0.0,1992.0,0.0,47.6894,-122.391,2014,28
310000.0,3,1,1560.0,82328.0,1,0.0,0,3,7,1560.0,0.0,1974.0,0.0,47.3674,-122.503,2014,46
717000.0,4,2,2780.0,7985.0,2,0.0,0,4,10,2780.0,0.0,1992.0,0.0,47.5608,-122.016,2015,28
667000.0,3,1,1720.0,8100.0,2,0.0,0,3,8,1720.0,0.0,1907.0,0.0,47.6746,-122.4,2014,113
190000.0,3,1,1640.0,8100.0,1,0.0,0,3,6,1040.0,600.0,1939.0,0.0,47.482,-122.34,2014,81
430000.0,3,2,1730.0,9000.0,1,0.0,0,3,8,1370.0,360.0,1978.0,0.0,47.5202,-122.047,2014,42
213000.0,2,1,740.0,7380.0,1,0.0,0,4,6,740.0,0.0,1951.0,0.0,47.4481,-122.278,2015,69
475000.0,3,2,2280.0,3710.0,1,0.0,0,3,8,1550.0,730.0,1990.0,0.0,47.735,-122.159,2014,30
649000.0,2,2,2090.0,23962.0,2,0.0,3,4,8,2090.0,0.0,1988.0,0.0,47.4145,-122.44,2015,32
715000.0,3,2,2550.0,13458.0,2,0.0,0,3,9,2550.0,0.0,1990.0,0.0,47.5586,-122.121,2014,30
845000.0,4,3,3350.0,19487.0,1,0.0,0,3,11,2460.0,890.0,1992.0,0.0,47.5796,-121.998,2015,28
390000.0,3,2,2770.0,8820.0,1,0.0,0,3,7,1900.0,870.0,1980.0,2004.0,47.3685,-122.048,2014,16
390000.0,4,3,2860.0,5724.0,1,0.0,0,3,7,1730.0,1130.0,1983.0,0.0,47.5427,-122.302,2014,37
328000.0,4,1,1990.0,7194.0,1,0.0,0,4,8,1400.0,590.0,1978.0,0.0,47.4417,-122.135,2014,42
239999.0,3,2,1740.0,8436.0,1,0.0,0,3,7,1140.0,600.0,1967.0,0.0,47.3456,-122.305,2014,53
225000.0,3,2,1460.0,7740.0,1,0.0,0,3,7,1460.0,0.0,1968.0,0.0,47.3467,-122.306,2014,52
920000.0,3,1,3670.0,11884.0,1,0.0,2,4,9,1950.0,1720.0,1979.0,0.0,47.5604,-122.133,2014,41
940000.0,4,2,3270.0,9231.0,2,0.0,0,3,10,3270.0,0.0,1995.0,0.0,47.6539,-122.121,2015,25
465000.0,3,1,1210.0,4872.0,1,0.0,0,4,6,1210.0,0.0,1949.0,0.0,47.5551,-122.273,2015,71
241000.0,3,2,1770.0,7000.0,1,0.0,0,3,7,1770.0,0.0,1986.0,0.0,47.3321,-122.261,2014,34
307550.0,4,2,1980.0,5909.0,2,0.0,0,3,8,1980.0,0.0,2003.0,0.0,47.3913,-122.185,2014,17
490000.0,4,2,2650.0,9627.0,1,0.0,3,4,8,1610.0,1040.0,1976.0,0.0,47.7684,-122.254,2014,44
647000.0,4,2,3040.0,6887.0,2,0.0,0,3,8,3040.0,0.0,1999.0,0.0,47.6073,-122.015,2014,21
780000.0,4,2,3640.0,231739.0,1,0.0,0,3,10,3640.0,0.0,1999.0,0.0,47.5078,-122.018,2014,21
517500.0,3,2,1810.0,4332.0,2,0.0,0,3,8,1810.0,0.0,1992.0,0.0,47.5776,-121.996,2014,28
295000.0,3,2,1380.0,8682.0,1,0.0,0,4,7,1380.0,0.0,1966.0,0.0,47.4238,-122.322,2014,54
560000.0,4,1,1810.0,3400.0,2,0.0,0,3,8,1810.0,0.0,1926.0,0.0,47.6264,-122.302,2014,94
319450.0,5,2,2250.0,5472.0,1,0.0,0,5,7,1750.0,500.0,1930.0,0.0,47.3065,-122.219,2014,90
1500000.0,4,3,3860.0,7199.0,2,0.0,1,3,9,2870.0,990.0,2005.0,0.0,47.6855,-122.269,2014,15
340000.0,4,3,2380.0,20277.0,1,0.0,0,3,8,1500.0,880.0,1999.0,0.0,47.3046,-122.392,2014,21
249950.0,3,1,1370.0,11658.0,1,0.0,0,4,6,1370.0,0.0,1958.0,0.0,47.4576,-122.182,2014,62
499950.0,3,1,1830.0,3000.0,1,0.0,0,3,7,1430.0,400.0,1926.0,0.0,47.6619,-122.351,2014,94
1038000.0,4,1,1440.0,13296.0,1,0.0,0,4,8,1440.0,0.0,1967.0,0.0,47.634,-122.204,2014,53
750000.0,4,2,2510.0,17200.0,1,0.0,2,4,9,1540.0,970.0,1977.0,0.0,47.6287,-122.089,2015,43
875000.0,4,2,3230.0,256132.0,2,0.0,0,3,9,3230.0,0.0,2006.0,0.0,47.6544,-121.998,2015,14
678000.0,3,1,1670.0,7210.0,1,0.0,0,5,8,1670.0,0.0,1967.0,0.0,47.6344,-122.116,2015,53
360000.0,2,1,780.0,4200.0,1,0.0,0,3,6,780.0,0.0,1920.0,0.0,47.5381,-122.267,2014,100
354900.0,3,1,1720.0,16552.0,1,0.0,0,4,7,1720.0,0.0,1971.0,0.0,47.4772,-122.153,2014,49
632000.0,5,2,2260.0,10087.0,1,0.0,0,3,8,1520.0,740.0,1967.0,0.0,47.5982,-122.128,2014,53
350000.0,3,1,1480.0,9375.0,1,0.0,0,4,7,1480.0,0.0,1957.0,0.0,47.5076,-122.366,2014,63
990000.0,3,4,2550.0,3900.0,2,0.0,2,3,8,2050.0,500.0,1940.0,2003.0,47.6415,-122.392,2014,17
1650000.0,4,3,3920.0,881654.0,3,0.0,3,3,11,3920.0,0.0,2002.0,0.0,47.5385,-121.896,2015,18
481000.0,4,2,2286.0,8269.0,2,0.0,0,3,8,2286.0,0.0,2002.0,0.0,47.5174,-122.194,2014,18
485000.0,3,2,1500.0,5412.0,1,0.0,0,5,7,900.0,600.0,1920.0,0.0,47.5499,-122.394,2014,100
477000.0,3,2,1740.0,4960.0,2,0.0,0,3,8,1740.0,0.0,1992.0,0.0,47.5772,-121.998,2015,28
560000.0,5,2,2880.0,9000.0,1,0.0,0,5,8,1440.0,1440.0,1966.0,0.0,47.5456,-122.179,2014,54
600000.0,6,3,2600.0,9350.0,1,0.0,0,4,8,1340.0,1260.0,1963.0,0.0,47.6198,-122.105,2014,57
622500.0,5,2,3320.0,23760.0,2,0.0,0,4,8,2190.0,1130.0,1975.0,0.0,47.7498,-122.146,2014,45
410000.0,2,2,1660.0,2128.0,2,0.0,0,4,8,1660.0,0.0,1974.0,0.0,47.7528,-122.252,2015,46
318200.0,3,2,1990.0,3644.0,2,0.0,0,3,7,1990.0,0.0,2010.0,0.0,47.3531,-122.017,2015,10
289000.0,3,2,1680.0,8424.0,1,0.0,0,3,7,1680.0,0.0,1993.0,0.0,47.1969,-122.011,2014,27
263000.0,3,1,1570.0,7775.0,2,0.0,0,3,7,1570.0,0.0,1982.0,0.0,47.3876,-122.216,2014,38
240000.0,3,1,1150.0,4825.0,1,0.0,0,4,6,1150.0,0.0,1957.0,0.0,47.5321,-122.029,2014,63
281500.0,3,1,1270.0,7500.0,1,0.0,0,3,7,1270.0,0.0,1953.0,0.0,47.4921,-122.339,2015,67
587206.0,3,3,1890.0,1710.0,2,0.0,0,3,8,1640.0,250.0,1999.0,0.0,47.6592,-122.349,2014,21
482000.0,2,2,1350.0,1248.0,2,0.0,0,3,7,1180.0,170.0,2000.0,0.0,47.6399,-122.32,2014,20
485000.0,3,1,1650.0,9500.0,1,0.0,0,3,8,1650.0,0.0,1967.0,0.0,47.631,-122.098,2015,53
309000.0,3,2,1450.0,11480.0,2,0.0,0,3,7,1450.0,0.0,1990.0,0.0,47.672,-121.864,2015,30
221000.0,3,2,1640.0,7350.0,1,0.0,0,3,7,1140.0,500.0,1984.0,0.0,47.2625,-122.3,2014,36
700000.0,3,2,2030.0,8398.0,2,0.0,0,4,9,2030.0,0.0,1975.0,0.0,47.6272,-122.095,2014,45
411500.0,5,3,2420.0,7740.0,1,0.0,0,5,7,1360.0,1060.0,1929.0,1969.0,47.536,-122.358,2014,51
285000.0,4,3,2770.0,10505.0,2,0.0,0,3,8,2770.0,0.0,1940.0,2015.0,47.7412,-122.355,2014,5
395000.0,4,3,1980.0,7931.0,1,0.0,0,4,7,1160.0,820.0,1983.0,0.0,47.7513,-122.334,2014,37
237950.0,2,1,1460.0,7926.0,1,0.0,0,4,7,1460.0,0.0,1987.0,0.0,47.3665,-122.092,2014,33
680000.0,3,2,1610.0,8064.0,1,0.0,2,4,7,1160.0,450.0,1981.0,0.0,47.6818,-122.189,2015,39
199950.0,2,1,1010.0,10057.0,1,0.0,0,3,6,1010.0,0.0,1961.0,0.0,47.3286,-122.336,2014,59
765000.0,4,3,2760.0,4000.0,2,0.0,2,3,8,2000.0,760.0,1926.0,2014.0,47.5687,-122.374,2014,6
515000.0,2,1,1060.0,4960.0,1,0.0,0,3,7,1060.0,0.0,1926.0,0.0,47.6896,-122.331,2014,94
470000.0,3,1,1510.0,8000.0,1,0.0,0,4,7,1510.0,0.0,1956.0,0.0,47.5865,-122.135,2014,64
330000.0,2,1,880.0,4000.0,1,0.0,0,3,6,780.0,100.0,1937.0,0.0,47.6931,-122.379,2014,83
284000.0,3,2,2150.0,9375.0,1,0.0,0,3,8,1550.0,600.0,1968.0,0.0,47.4578,-122.274,2015,52
295000.0,3,2,1660.0,8125.0,1,0.0,0,3,7,1150.0,510.0,1999.0,0.0,47.4373,-122.333,2014,21
555000.0,4,2,2160.0,10987.0,1,0.0,0,4,8,1440.0,720.0,1981.0,2003.0,47.6333,-122.034,2015,17
350000.0,3,1,1370.0,8162.0,1,0.0,0,3,6,1370.0,0.0,1949.0,0.0,47.7263,-122.289,2014,71
240000.0,3,2,1460.0,5818.0,1,0.0,0,3,7,1140.0,320.0,1986.0,0.0,47.3113,-122.358,2014,34
419900.0,3,1,1450.0,7000.0,1,0.0,0,3,7,1450.0,0.0,1955.0,0.0,47.5983,-122.15,2015,65
528000.0,3,2,1560.0,6300.0,1,0.0,0,3,7,1560.0,0.0,1924.0,0.0,47.5407,-122.379,2015,96
481000.0,4,2,2480.0,9869.0,1,0.0,0,4,8,1240.0,1240.0,1963.0,0.0,47.7612,-122.229,2015,57
304700.0,2,1,740.0,5995.0,1,0.0,0,4,7,740.0,0.0,1949.0,0.0,47.7291,-122.337,2014,71
715000.0,4,2,2927.0,12171.0,2,0.0,0,3,10,2927.0,0.0,1998.0,0.0,47.5948,-121.983,2015,22
738950.0,4,2,2260.0,12005.0,1,0.0,0,4,8,2260.0,0.0,1956.0,1989.0,47.6342,-122.171,2014,31
215000.0,3,1,1240.0,9405.0,1,0.0,0,4,7,1240.0,0.0,1966.0,0.0,47.3727,-122.162,2014,54
300000.0,6,2,2040.0,10812.0,1,0.0,0,4,5,2040.0,0.0,1943.0,0.0,47.4919,-122.181,2014,77
346000.0,3,1,1270.0,8100.0,1,0.0,0,3,6,880.0,390.0,1950.0,0.0,47.4828,-122.344,2014,70
473000.0,4,3,4370.0,37193.0,2,0.0,3,3,8,2780.0,1590.0,1996.0,0.0,47.241,-121.979,2015,24
500000.0,3,1,1700.0,6120.0,1,0.0,0,3,7,1700.0,0.0,1952.0,0.0,47.5807,-122.397,2015,68
750000.0,2,1,1300.0,7632.0,1,0.0,2,3,7,1300.0,0.0,1943.0,0.0,47.6134,-122.308,2014,77
519900.0,4,2,1820.0,9350.0,1,0.0,0,4,8,1820.0,0.0,1967.0,0.0,47.6288,-122.098,2014,53
378500.0,2,1,880.0,6171.0,1,0.0,0,4,7,880.0,0.0,1949.0,0.0,47.7262,-122.285,2014,71
314500.0,3,1,1870.0,12381.0,1,0.0,0,4,8,1870.0,0.0,1957.0,0.0,47.3358,-122.32,2014,63
499950.0,3,1,1350.0,9315.0,1,0.0,0,3,7,1350.0,0.0,1968.0,0.0,47.6587,-122.124,2015,52
1735000.0,5,3,4870.0,7700.0,2,0.0,3,5,10,3650.0,1220.0,1929.0,0.0,47.5832,-122.29,2014,91
630000.0,3,2,2460.0,38794.0,2,0.0,0,3,9,2460.0,0.0,1999.0,0.0,47.7602,-122.022,2015,21
360000.0,4,1,1720.0,6417.0,1,0.0,0,3,7,1720.0,0.0,1953.0,0.0,47.7268,-122.311,2014,67
460000.0,2,1,2730.0,19877.0,1,0.0,0,4,8,1570.0,1160.0,1976.0,0.0,47.7698,-121.898,2014,44
361000.0,3,1,1100.0,4046.0,1,0.0,4,4,6,1100.0,0.0,1922.0,0.0,47.344,-122.331,2014,98
713400.0,3,2,1810.0,9845.0,1,0.0,0,4,8,1810.0,0.0,1959.0,1991.0,47.5505,-122.221,2014,29
445000.0,2,1,930.0,3150.0,1,0.0,0,5,6,930.0,0.0,1918.0,0.0,47.6783,-122.298,2014,102
305000.0,4,1,1590.0,131551.0,1,0.0,3,4,7,1590.0,0.0,1966.0,0.0,47.2558,-122.024,2014,54
1430000.0,3,2,2710.0,9204.0,1,0.0,4,3,9,1480.0,1230.0,1975.0,0.0,47.7039,-122.385,2015,45
222000.0,3,1,1460.0,8400.0,1,0.0,0,4,6,1460.0,0.0,1962.0,0.0,47.3086,-122.365,2015,58
510000.0,5,3,3400.0,4499.0,2,0.0,0,3,8,2740.0,660.0,2005.0,0.0,47.5385,-121.88,2015,15
500000.0,5,3,2920.0,11440.0,2,0.0,0,3,8,2920.0,0.0,2003.0,0.0,47.7607,-122.354,2014,17
605000.0,2,1,910.0,3600.0,1,0.0,0,4,7,910.0,0.0,1909.0,0.0,47.6341,-122.361,2014,111
393000.0,3,2,1320.0,10720.0,2,0.0,0,3,8,1320.0,0.0,1981.0,0.0,47.6203,-122.037,2014,39
725000.0,4,2,2490.0,5170.0,2,0.0,0,4,9,2490.0,0.0,2000.0,0.0,47.6836,-122.162,2014,20
320000.0,3,1,2220.0,11646.0,1,0.0,0,3,7,1270.0,950.0,1950.0,0.0,47.7762,-122.27,2014,70
210000.0,4,1,1130.0,7840.0,1,0.0,0,4,7,1130.0,0.0,1970.0,0.0,47.2986,-122.377,2014,50
419900.0,4,2,2750.0,5767.0,2,0.0,0,3,9,2750.0,0.0,2005.0,0.0,47.3595,-122.038,2014,15
410000.0,4,2,2240.0,4447.0,2,0.0,0,3,7,2240.0,0.0,2006.0,0.0,47.4868,-122.159,2015,14
721000.0,3,2,2680.0,10440.0,1,0.0,1,3,8,1540.0,1140.0,1963.0,0.0,47.561,-122.398,2014,57
605000.0,2,2,1270.0,5500.0,1,0.0,0,4,8,1270.0,0.0,1921.0,0.0,47.6121,-122.294,2014,99
738000.0,3,1,1520.0,5500.0,1,0.0,0,5,7,1520.0,0.0,1936.0,0.0,47.5839,-122.383,2014,84
725000.0,6,3,2480.0,12000.0,2,0.0,0,3,8,2480.0,0.0,1972.0,0.0,47.6131,-122.145,2015,48
255000.0,2,1,960.0,20954.0,1,0.0,0,3,7,960.0,0.0,1977.0,0.0,47.4485,-121.774,2014,43
303000.0,3,2,1340.0,873.0,3,0.0,0,3,8,1340.0,0.0,2009.0,0.0,47.7325,-122.343,2015,11
394950.0,3,2,1090.0,7700.0,1,0.0,0,4,7,1090.0,0.0,1957.0,0.0,47.607,-122.12,2014,63
530000.0,4,3,2240.0,5580.0,2,0.0,0,5,7,1830.0,410.0,1949.0,0.0,47.5598,-122.27,2014,71
475000.0,4,2,3740.0,8700.0,1,0.0,0,3,10,2260.0,1480.0,2004.0,0.0,47.4587,-122.117,2014,16
250000.0,4,2,1800.0,8100.0,2,0.0,0,3,7,1800.0,0.0,1998.0,0.0,47.3611,-122.047,2014,22
180000.0,3,1,780.0,3540.0,1,0.0,0,2,6,780.0,0.0,1920.0,0.0,47.565,-122.291,2014,100
443500.0,2,1,1330.0,4140.0,1,0.0,0,4,7,930.0,400.0,1919.0,1940.0,47.6802,-122.306,2014,80
390000.0,4,2,1900.0,76877.0,1,0.0,0,3,8,1900.0,0.0,2004.0,0.0,47.3491,-122.113,2014,16
430000.0,4,1,1570.0,7650.0,1,0.0,0,3,7,1100.0,470.0,1975.0,0.0,47.6801,-122.106,2015,45
460000.0,5,4,3100.0,7260.0,2,0.0,0,3,8,3100.0,0.0,1963.0,2000.0,47.5004,-122.162,2015,20
660000.0,3,3,2740.0,3785.0,2,0.0,0,3,9,2190.0,550.0,2001.0,0.0,47.7195,-122.182,2015,19
515000.0,3,1,1570.0,10939.0,1,0.0,0,3,8,1200.0,370.0,1974.0,0.0,47.6389,-122.102,2014,46
482500.0,3,2,1330.0,6490.0,1,0.0,0,4,7,1330.0,0.0,1954.0,0.0,47.7181,-122.308,2015,66
305000.0,2,1,1140.0,2980.0,2,0.0,0,3,7,1140.0,0.0,1988.0,0.0,47.5707,-122.018,2014,32
835000.0,4,2,1550.0,4000.0,1,0.0,0,3,9,1550.0,0.0,1930.0,0.0,47.6596,-122.28,2014,90
237000.0,3,2,1290.0,7952.0,1,0.0,0,3,7,1290.0,0.0,1998.0,0.0,47.3867,-122.19,2014,22
445000.0,2,1,1510.0,2001.0,2,0.0,0,4,8,1510.0,0.0,1985.0,0.0,47.6211,-122.153,2014,35
710000.0,4,2,2720.0,8000.0,1,0.0,0,4,7,1360.0,1360.0,1955.0,0.0,47.5237,-122.391,2015,65
180000.0,3,1,840.0,5700.0,1,0.0,0,4,5,840.0,0.0,1945.0,0.0,47.3948,-122.028,2014,75
280017.0,3,2,1850.0,8770.0,2,0.0,0,3,8,1850.0,0.0,1996.0,0.0,47.2091,-122.009,2014,24
436500.0,4,2,2290.0,11173.0,2,0.0,0,4,8,2290.0,0.0,1988.0,0.0,47.4314,-122.164,2014,32
1255000.0,4,2,3200.0,7535.0,2,0.0,0,3,9,3200.0,0.0,2006.0,0.0,47.666,-122.276,2014,14
420000.0,3,2,1800.0,9800.0,1,0.0,0,4,7,1300.0,500.0,1959.0,0.0,47.7393,-122.244,2014,61
205000.0,3,1,860.0,7467.0,1,0.0,0,3,6,860.0,0.0,1944.0,0.0,47.4947,-122.237,2014,76
570000.0,3,1,1980.0,10203.0,1,0.0,0,4,7,1680.0,300.0,1946.0,0.0,47.3402,-122.046,2014,74
565000.0,4,1,2140.0,7102.0,1,0.0,0,4,7,1070.0,1070.0,1948.0,0.0,47.7042,-122.37,2014,72
287000.0,2,2,2410.0,7500.0,1,0.0,0,3,7,1550.0,860.0,1978.0,0.0,47.3078,-122.374,2014,42
260000.0,4,1,1650.0,7276.0,1,0.0,0,3,7,1010.0,640.0,1977.0,0.0,47.7721,-122.206,2014,43
470000.0,4,1,1650.0,7276.0,1,0.0,0,3,7,1010.0,640.0,1977.0,0.0,47.7721,-122.206,2015,43
700000.0,3,2,2410.0,9916.0,2,0.0,0,4,10,2410.0,0.0,1989.0,0.0,47.6911,-122.103,2014,31
249000.0,3,1,1520.0,7500.0,1,0.0,0,3,8,1520.0,0.0,1985.0,0.0,47.2646,-122.219,2015,35
568000.0,3,1,2050.0,3520.0,1,0.0,0,4,7,1070.0,980.0,1977.0,0.0,47.5536,-122.399,2014,43
500000.0,4,1,1720.0,4011.0,1,0.0,0,4,7,1720.0,0.0,1904.0,0.0,47.6719,-122.396,2014,116
358000.0,5,2,2390.0,8775.0,1,0.0,0,4,7,1270.0,1120.0,1980.0,0.0,47.4639,-122.17,2014,40
225000.0,3,2,1680.0,6755.0,2,0.0,0,3,8,1680.0,0.0,1994.0,0.0,47.3293,-122.17,2014,26
275500.0,3,1,1060.0,7246.0,1,0.0,0,4,6,1060.0,0.0,1981.0,0.0,47.4936,-122.165,2015,39
495000.0,3,2,1860.0,3150.0,2,0.0,0,3,8,1860.0,0.0,2001.0,0.0,47.719,-122.182,2015,19
758800.0,5,2,1750.0,5000.0,1,0.0,0,3,8,960.0,790.0,1940.0,0.0,47.6589,-122.276,2015,80
280000.0,3,1,1480.0,8165.0,1,0.0,0,4,7,1480.0,0.0,1985.0,0.0,47.3624,-122.079,2015,35
380500.0,3,2,1900.0,7361.0,2,0.0,0,3,8,1900.0,0.0,1994.0,0.0,47.4324,-122.191,2015,26
3200000.0,7,4,6210.0,8856.0,2,0.0,2,5,11,4760.0,1450.0,1910.0,0.0,47.6307,-122.354,2014,110
260000.0,3,1,1440.0,12888.0,1,0.0,2,3,7,1090.0,350.0,1958.0,0.0,47.471,-122.262,2014,62
630000.0,4,2,1910.0,1502.0,3,0.0,0,3,8,1910.0,0.0,2014.0,0.0,47.6747,-122.393,2014,6
875000.0,3,2,2010.0,4000.0,1,0.0,0,5,7,1210.0,800.0,1915.0,0.0,47.6638,-122.329,2014,105
457500.0,3,1,960.0,4600.0,1,0.0,0,4,6,960.0,0.0,1927.0,0.0,47.5553,-122.286,2015,93
900000.0,2,1,1240.0,5500.0,1,0.0,0,3,7,1240.0,0.0,1954.0,0.0,47.6461,-122.317,2014,66
235000.0,2,2,870.0,6450.0,1,0.0,0,4,6,740.0,130.0,1954.0,0.0,47.5354,-122.278,2014,66
410000.0,3,2,1400.0,45738.0,2,0.0,0,4,8,1400.0,0.0,1981.0,0.0,47.3624,-122.455,2014,39
355000.0,3,3,1850.0,9600.0,1,0.0,0,3,7,1230.0,620.0,1981.0,0.0,47.7717,-122.25,2014,39
1300000.0,4,4,4270.0,6002.0,2,0.0,3,3,10,3180.0,1090.0,2004.0,0.0,47.5443,-121.994,2014,16
467500.0,3,1,2260.0,8512.0,1,0.0,0,3,7,1130.0,1130.0,1948.0,0.0,47.7129,-122.304,2014,72
500000.0,4,4,2690.0,7350.0,1,0.0,0,5,7,2690.0,0.0,1949.0,0.0,47.7062,-122.311,2014,71
995000.0,4,3,2780.0,9550.0,2,0.0,4,5,10,2530.0,250.0,1978.0,0.0,47.454,-122.373,2015,42
277000.0,3,1,1140.0,8144.0,1,0.0,0,3,7,1140.0,0.0,1956.0,0.0,47.7464,-122.317,2014,64
630000.0,4,2,2900.0,9680.0,2,0.0,0,3,7,1990.0,910.0,1947.0,0.0,47.7037,-122.308,2014,73
628000.0,5,2,2830.0,11795.0,1,0.0,0,4,7,1710.0,1120.0,1960.0,0.0,47.5828,-122.118,2014,60
655000.0,5,2,2560.0,46786.0,2,0.0,0,3,8,2560.0,0.0,1995.0,0.0,47.7125,-121.915,2014,25
170000.0,2,1,1240.0,9900.0,1,0.0,0,3,7,940.0,300.0,1950.0,0.0,47.4862,-122.326,2015,70
352500.0,4,2,2100.0,10750.0,1,0.0,2,4,8,2100.0,0.0,1967.0,0.0,47.3338,-122.337,2014,53
615000.0,4,2,3120.0,34040.0,2,0.0,0,3,9,3120.0,0.0,1997.0,0.0,47.3431,-122.03,2015,23
165000.0,3,1,970.0,6600.0,1,0.0,0,3,7,970.0,0.0,1965.0,0.0,47.4836,-122.332,2014,55
243500.0,4,2,2300.0,15188.0,2,0.0,0,4,7,2300.0,0.0,1966.0,0.0,47.3683,-122.164,2014,54
304000.0,2,1,950.0,676.0,2,0.0,0,3,7,850.0,100.0,2003.0,0.0,47.6005,-122.306,2014,17
369000.0,3,1,2110.0,5195.0,1,0.0,0,3,7,1210.0,900.0,1959.0,0.0,47.5283,-122.286,2014,61
779950.0,4,2,2990.0,4298.0,2,0.0,0,3,9,2990.0,0.0,2014.0,0.0,47.7101,-122.108,2014,6
605000.0,4,2,2940.0,48788.0,1,0.0,0,5,7,1520.0,1420.0,1961.0,0.0,47.7422,-122.245,2014,59
292500.0,4,2,1860.0,8709.0,2,0.0,0,3,8,1860.0,0.0,1994.0,0.0,47.3289,-122.17,2014,26
500007.0,2,1,1820.0,6050.0,1,0.0,0,3,7,910.0,910.0,1950.0,0.0,47.6928,-122.323,2015,70
449999.0,4,2,1950.0,4947.0,2,0.0,0,3,8,1950.0,0.0,2000.0,0.0,47.5042,-122.193,2015,20
355000.0,4,2,1890.0,7867.0,2,0.0,0,3,8,1890.0,0.0,1996.0,0.0,47.3788,-122.031,2014,24
258000.0,4,3,2710.0,7199.0,1,0.0,0,4,7,1710.0,1000.0,1967.0,0.0,47.3789,-122.213,2014,53
380000.0,4,2,2150.0,20181.0,1,0.0,0,3,7,1090.0,1060.0,1963.0,0.0,47.7627,-122.245,2014,57
650000.0,4,3,3720.0,57499.0,1,0.0,0,3,9,1880.0,1840.0,2003.0,0.0,47.6469,-121.897,2014,17
456500.0,4,2,2580.0,11780.0,2,0.0,0,3,9,2580.0,0.0,2003.0,0.0,47.3658,-122.04,2015,17
259950.0,4,2,1540.0,10212.0,1,0.0,0,5,7,1540.0,0.0,1948.0,0.0,47.2056,-121.999,2014,72
123000.0,2,1,1050.0,6600.0,1,0.0,0,3,6,1050.0,0.0,1964.0,0.0,47.4828,-122.324,2014,56
520000.0,3,2,1210.0,1250.0,3,0.0,0,3,8,1210.0,0.0,2014.0,0.0,47.6722,-122.384,2014,6
506000.0,4,2,2040.0,12000.0,1,0.0,0,4,7,1300.0,740.0,1963.0,0.0,47.7362,-122.241,2015,57
425000.0,3,1,980.0,4800.0,1,0.0,0,3,7,980.0,0.0,1926.0,0.0,47.5663,-122.274,2014,94
438000.0,5,2,1990.0,6840.0,2,0.0,0,4,7,1990.0,0.0,1974.0,0.0,47.7162,-122.166,2014,46
1490000.0,4,2,2420.0,18480.0,1,0.0,0,4,9,2420.0,0.0,1967.0,0.0,47.6214,-122.227,2015,53
375000.0,4,2,1240.0,3000.0,1,0.0,0,3,7,1040.0,200.0,1908.0,0.0,47.6076,-122.298,2014,112
